season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
2021,WAS,DB,FS,31,Active,Kamren Curl,Kamren,Curl,1999-03-31,74,198,Arkansas,Muskogee (OK),00-0036349,4242154,eff8e3ec-98e4-49c8-b865-436e3abb0870,32886,14381,55800,CurlKa00,21923,7136,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hh8i9mbvu35tvk90ch9s"
2021,WAS,DB,NA,25,Inactive,Benjamin St-Juste,Benjamin,St-Juste,1997-09-08,75,200,Minnesota,Cegep du Vieux Montreal (CAN),00-0036625,NA,19dd3c47-6da2-4baa-8f4d-c44c152924f2,NA,15479,56061,StJuBe00,NA,7671,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ms8m9mcrwrfdgnyzvckh"
2021,WAS,DB,NA,39,Active,Jeremy Reaves,Jeremy,Reaves,1996-08-29,71,200,South Alabama,Pensacola Catholic (FL),00-0034465,3125248,186a4bda-d3b3-48c1-8ed7-cb4ad1014062,31582,12827,50406,ReavJe00,16072,5792,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vcsfyi9iwrc1vvttsody"
2021,WAS,DB,RCB,30,Active,Troy Apke,Troy,Apke,1995-04-11,73,206,Penn State,Mount Lebanon (PA),00-0034334,3116152,d187953e-102f-4f78-b840-79fb385fa15a,31079,12914,49260,ApkeTr00,19955,5365,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tzpsf7azpyyn7e4bae5u"
2021,WAS,DE,RDE,57,Active,Bunmi Rotimi,Bunmi,Rotimi,1995-07-16,75,273,Old Dominion,West Potomac (VA),00-0034602,3060151,226d3b7d-f8d9-4dfe-86b9-ba710eafaced,31666,12970,48387,NA,20108,5626,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjc2lrcgt7cfeuaxkfxs"
2021,WAS,DE,LDE,96,Active,James Smith-Williams,James,Smith-Williams,1997-07-29,76,265,North Carolina State,Millbrook (NC),00-0036351,3686690,63758554-7225-48de-a553-c43c03419c49,32899,14729,48455,SmitJa08,21875,7024,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nr4knrjycn16isteaszy"
2021,WAS,DE,RDE,90,Inactive,Montez Sweat,Montez,Sweat,1996-09-04,78,262,Mississippi State,Stephenson (GA),00-0035647,3134690,e3601423-c3ac-4013-bbe9-3478e2b7e1dd,31858,13745,27271,SweaMo00,20956,6124,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yj5cojoh3elk3aedickt"
2021,WAS,DE,RDE,95,Active,Casey Toohill,Casey,Toohill,1996-08-21,77,254,Stanford,Cathedral Catholic (CA),00-0036403,3931408,8d617c67-6e6a-4afd-b5c8-f98dd744c36d,32903,14753,38472,ToohCa00,22104,7030,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/esqlqavkqbqxht8squvi"
2021,WAS,DE,NA,56,Active,William Bradley-King,William,Bradley-King,1997-12-22,75,254,Baylor,Hogan Preparatory Academy (MO),00-0036664,NA,16913d50-4fcd-401e-abb8-3a9fdfd24de5,NA,15480,44184,NA,NA,7764,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ez22glsnoxq7hfv7uzup"
2021,WAS,DE,NA,79,Active,Justus Reed,Justus,Reed,NA,6-3,255,Virginia Tech,Central Catholic (OH),NA,NA,0286d565-4914-492c-a726-9c1be03c8c39,NA,15710,NA,NA,NA,7850,0,NA
2021,WAS,DE,NA,99,Inactive,Chase Young,Chase,Young,1999-04-14,77,264,Ohio State,DeMatha Catholic (MD),00-0036321,4241986,9947409c-4a34-45f5-99a1-aa6daa13c430,32672,14452,56436,YounCh04,22092,6782,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cljpmvwdouidzsz1gdwb"
2021,WAS,DE,NA,96,Active,Caleb Brantley,Caleb,Brantley,1994-09-02,6-2,307,Florida,Crescent City (FL),00-0033962,3054950,fe1a1b0d-1d0e-496c-8777-2b5aff1f7231,30298,11904,11939,BranCa00,19077,4231,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dkvkggtbvtb0mjfbpdpm"
2021,WAS,DE,NA,57,Inactive,Jalen Jelks,Jalen,Jelks,1996-08-03,77,256,Oregon,Desert Vista (AZ),00-0035314,3122692,38bf12bf-5a77-4b2a-9d2a-e63008fe8be1,32073,13807,48426,NA,20827,5935,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjqcv7piypziiezpebet"
2021,WAS,DE,LDE,58,Active,Shaka Toney,Shaka,Toney,1998-01-08,74,238,Penn State,Imhotep Charter (PA),00-0036666,NA,8b497077-73c5-4e3c-a1b6-348b579ec02c,NA,15312,42806,ToneSh00,NA,7760,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpfiby1s1ir2jgr2ueja"
2021,WAS,DE,LDE,50,Active,Nate Orchard,Nate,Orchard,1993-01-05,76,251,Utah,Highland (UT),00-0031556,3052511,f024c29d-c4e6-4f23-b8e5-c7788bc87e47,28439,10317,9484,OrchNa00,16812,2356,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uooodwpwkhmibmzsgsfg"
2021,WAS,DT,RDT,98,Active,Matt Ioannidis,Matt,Ioannidis,1994-01-11,75,310,Temple,Hunterdon Central (NJ),00-0032781,2976263,0777efdd-14bf-4561-bbb4-20f926fe115c,29386,11063,10786,IoanMa01,18069,3308,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lg6fxn1q4y3iywwdtqsx"
2021,WAS,DT,NA,64,Inactive,David Bada,David,Bada,1995-05-24,76,293,NA,NA,00-0036447,4686421,4faa0d20-a129-4bb4-9fb1-10690c00641c,33185,14947,117753,BadaDa00,22393,7410,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5wyhl1lewhgyjggzfaf"
2021,WAS,DT,LDT,94,Active,Daron Payne,Daron,Payne,1997-05-27,75,320,Alabama,Shades Valley (AL),00-0034333,3925354,0a1be8da-5839-4768-bfe5-9fec74908268,30983,12618,48698,PaynDa00,19841,4976,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zapbzs6r2rbncyanrumd"
2021,WAS,DT,NA,68,Active,Tyler Clark,Tyler,Clark,1998-07-25,76,300,Georgia,Americus-Sumter (GA),00-0035796,NA,6e8d8647-209a-4985-a346-70197e587f10,33203,15003,49963,NA,22452,7477,1,NA
2021,WAS,DT,LDT,92,Inactive,Daniel Wise,Daniel,Wise,1996-01-16,75,285,Kansas,Hebron (TX),00-0035423,3133368,39e4f09f-54bd-4d2c-9d71-c6e35d1bd0b0,32198,13625,48922,NA,21444,6423,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqlae0i5xofn9g6yfhxw"
2021,WAS,DT,LDT,97,Active,Tim Settle,Tim,Settle,1997-07-11,75,308,Virginia Tech,Stonewall Jackson (VA),00-0034397,3929956,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,31133,12544,48966,SettTi00,20002,5366,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uyfpubghb3xchx4hlbeq"
2021,WAS,DT,LDT,92,Active,Devaroe Lawrence,Devaroe,Lawrence,1992-10-13,6-2,294,Auburn,Carolina (SC),00-0033501,3121581,87c4b182-e4bc-4f35-97ec-8537a2665875,30412,12173,12222,LawrDe02,19373,4501,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bxrnd95o9gwajgoh6z6u"
2021,WAS,DT,NA,62,Active,Gabe Wright,Gabe,Wright,1992-04-03,75,305,Auburn,Carver (GA),00-0031574,2574579,8a73dcfa-3e7c-4a8d-acee-7d2b1fee6c2e,28501,10321,9546,WrigGa00,16874,2418,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6ra8payl2bx3mv5tfs1"
2021,WAS,DT,RDT,93,Active,Jonathan Allen,Jonathan,Allen,1995-01-16,75,300,Alabama,Stone Bridge (VA),00-0033523,3054840,5ba11bd2-e764-4dea-98e1-dad01a21cdd3,30130,11900,11772,AlleJo01,18875,4032,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uyc2yzn3jzzmx8zkswex"
2021,WAS,FB,RB,38,Active,Alex Armah,Alex,Armah,1994-05-17,73,255,West Georgia,Dacula (GA),00-0033296,4212884,686cab35-6da0-4e10-ba65-0d1f97e0bc8b,30305,12208,11948,ArmaAl00,19072,4226,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m7e4m3npoqhgw9kngd1e"
2021,WAS,G,NA,74,Active,Nolan Laufenberg,Nolan,Laufenberg,1999-03-25,75,212,Air Force,Castle View (CO),00-0036722,NA,cb4059d0-1b9a-437c-a8d8-b33f8a327e54,NA,NA,NA,NA,NA,8023,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mqb4z28qv2xbynsdpwgy"
2021,WAS,G,NA,69,Inactive,Michael Liedtke,Michael,Liedtke,1992-01-15,6-3,305,Illinois State,Woodstock (IL),00-0031722,2566837,710f3162-8649-4eba-a707-1e6ea0cd1577,28911,10836,9818,LiedMi00,17451,2964,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lkzgj2x0d6s4sohavejv"
2021,WAS,G,NA,61,Active,Zack Bailey,Zack,Bailey,1995-11-08,77,299,South Carolina,Summerville (SC),00-0035468,3924352,e33df0c0-1f12-450a-a178-b7e5478c479e,32476,13441,46082,NA,21018,6114,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fg0yedqe7dalkxrhfxxr"
2021,WAS,G,NA,68,Active,Deion Calhoun,Deion,Calhoun,1996-02-20,75,310,Mississippi State,Restoration Academy (AL),00-0035336,3115482,8b7ee20f-238e-4b6f-b43d-4f9624bf2534,32432,13845,46676,CalhSh01,21266,6570,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nkjmkfxkkmowsfqqsrf0"
2021,WAS,G,NA,71,Inactive,Wes Schweitzer,Wes,Schweitzer,1993-09-11,76,300,San Jose State,Chaparral (AZ),00-0032432,2581273,a12890df-5475-4689-895c-6b54abc71b1f,29429,11230,10829,SchwWe00,18112,3351,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0artsezqklnbcudxt0f"
2021,WAS,G,NA,55,Active,Sean Welsh,Sean,Welsh,1994-10-13,6-3,306,None,NA,NA,3040163,c87b35d3-1e67-4944-867f-71101f2c4a9a,31408,12806,NA,NA,20390,5481,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040163.png
2021,WAS,G,NA,63,Active,Beau Benzschawel,Beau,Benzschawel,1995-09-10,78,300,Wisconsin,Grafton (WI),00-0035323,3121537,d6ac9c49-ef2f-44be-a5df-dc57ce23fcc9,32450,13580,46801,BenzBe01,21030,5932,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f4eexdy3a7aghr7s7iig"
2021,WAS,G,RG,75,Active,Brandon Scherff,Brandon,Scherff,1991-12-26,77,315,Iowa,Denison (IA),00-0032053,2511708,9aac7466-6718-4c40-9431-e51a3bfa0ab0,28393,10257,9438,ScheBr00,16766,2310,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bhdaselqlyjqsn2qy5id"
2021,WAS,G,NA,61,Active,Najee Toran,Najee,Toran,1995-11-15,6-2,305,UCLA,North Shore (TX),00-0034097,3117420,b254f034-ab48-4a08-98d7-0dc6724e8a20,31387,13417,46833,ToraNa00,20523,5438,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t4lazoz6x8sd2uqhhyds"
2021,WAS,K,K,3,Active,Joey Slye,Joey,Slye,1996-04-10,71,213,Virginia Tech,North Stafford (VA),00-0035192,3124084,ef4998e0-c9ef-4afe-88ab-d09b48975a08,32384,14172,NA,SlyeJo00,21519,6528,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uqrmlckaajcvlbcbitpd"
2021,WAS,K,K,16,Active,Brian Johnson,Brian,Johnson,1999-03-05,73,185,Virginia Tech,Gonzaga (DC),00-0036703,NA,ebc1fb19-90ac-4a76-a878-d1760e7f3636,NA,15723,NA,NA,NA,8055,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/chpdthcaocrvpj7b6i3a"
2021,WAS,LB,NA,53,Inactive,Jon Bostic,Jon,Bostic,1991-05-05,73,245,Florida,Palm Beach Central (FL),00-0030064,15827,a76abacb-2309-477c-b075-ec05ccf938ae,26673,8696,7831,BostJo00,15113,1507,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t2pjyumewomvynbvdvzy"
2021,WAS,LB,ROLB,51,Active,David Mayo,David,Mayo,1993-08-08,74,240,Texas State,Scappoose (OR),00-0031596,2972400,677a2fa2-55d5-4a1f-b56f-1f97b0a4b61a,28557,10469,9602,MayoDa00,16929,2472,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abb4eopcoj7842ijt0bp"
2021,WAS,LB,MLB,45,Active,De'Jon Harris,De'Jon,Harris,1997-11-01,72,245,Arkansas,John Ehret (LA),00-0036090,4035577,8ca83e4e-d3a5-4dcb-a917-e58e36b77721,33321,14553,43858,HarrDe10,21991,7504,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1qsi2bjwxtd1hoizivd"
2021,WAS,LB,MLB,52,Active,Jamin Davis,Jamin,Davis,1998-12-12,75,234,Kentucky,Long County (GA),00-0036614,NA,6484ba1b-2145-46fb-83f7-c38baa3080c0,NA,15375,57905,DaviJa11,NA,7634,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/itsedtrw7zi6txd0yfen"
2021,WAS,LB,NA,50,Inactive,Jared Norris,Jared,Norris,1993-07-19,73,238,Utah,Centennial (CA),00-0032998,2575997,e7b9abe1-2a5f-4029-90f5-7fd174750093,29505,11149,11011,NorrJa00,18279,3513,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjolxd0hrcomhpzjlvfg"
2021,WAS,LB,MLB,56,Active,Reuben Foster,Reuben,Foster,1994-04-04,6-1,228,Alabama,Troup County (GA),00-0033887,3054844,4217a140-cd83-4b9b-8493-b5b27688d055,30144,11746,11786,FostRe00,18873,4030,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfqqfifobjiyj6gko3yj"
2021,WAS,LB,ROLB,59,Inactive,Jordan Kunaszyk,Jordan,Kunaszyk,1996-10-15,75,235,California,Roseville (CA),00-0035444,4035866,fceeeac9-470d-4864-bc19-36c5d03013b0,32151,14257,38548,KunaJo00,21207,6307,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oelu5areahfpqecehtku"
2021,WAS,LB,MLB,46,Active,Milo Eifler,Milo,Eifler,1998-02-13,74,225,Illinois,Bishop O'Dowd (CA),00-0036511,NA,c75717d2-be1d-4305-9bae-5a18d9cedca6,NA,15388,43421,NA,NA,7878,0,NA
2021,WAS,LB,NA,47,Inactive,Khaleke Hudson,Khaleke,Hudson,1997-12-06,72,220,Michigan,McKeesport (PA),00-0036343,4046525,5c52edd1-7566-483d-9564-03c21438fb29,32832,14480,49073,HudsKh00,22017,6937,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sbokmcukytcmdnhar0vx"
2021,WAS,LB,ROLB,45,Active,Justin Phillips,Justin,Phillips,1995-10-10,6-0,224,Oklahoma State,Pearland (TX),00-0035419,3122441,5ce0fd7f-bb8f-4d0b-a995-1473e148d45b,32204,13903,49677,PhilJu00,21450,6472,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qoheaguloevozqvq4ee8"
2021,WAS,LB,LOLB,55,Active,Cole Holcomb,Cole,Holcomb,1996-07-30,73,240,North Carolina,New Smyrna Beach (FL),00-0035286,3116689,c727b9d9-9776-415d-953c-9ae046e10a05,32005,13700,49753,HolcCo00,21120,6220,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kaoioaaqmkuciyvemv6r"
2021,WAS,LS,NA,54,Active,Camaron Cheeseman,Camaron,Cheeseman,1998-04-26,76,237,Michigan,Lincoln (OH),00-0036659,NA,dcf4a3aa-6fb8-4b50-a246-358fffa55af8,NA,15652,NA,CheeCa00,NA,7778,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/srqqplcbccf5t7nvrnas"
2021,WAS,OL,RT,76,Active,Sam Cosmi,Sam,Cosmi,1999-02-16,78,309,Texas,Atascocita (TX),00-0036618,NA,6ffeb3fd-dd6f-4b03-95a9-da9908005415,NA,15213,60114,CosmSa00,NA,7652,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a21dlzm7ulkfujswmx37"
2021,WAS,OL,LG,64,Active,Jamil Douglas,Jamil,Douglas,1992-02-28,76,310,Arizona State,Cypress (CA),00-0031575,2516927,9be53b35-e7fe-4f28-97bc-09d87f782ced,28502,10294,9547,DougJa00,16875,2419,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rxjmftpghrkwjfrmjupm"
2021,WAS,OT,NA,0,Inactive,Cole Boozer,Cole,Boozer,1994-11-15,6-5,275,Temple,Loyola Blakefield (MD),00-0034610,3051330,1fc0823d-73ff-4657-9c85-f4527abd6a12,31254,13284,26461,NA,20474,5405,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x5zkuyamiabpkuvefqye"
2021,WAS,OT,NA,0,Active,Tyler Gauthier,Tyler,Gauthier,1997-06-29,6-5,305,Miami (FL),Venice (FL),00-0034963,3917868,efe7d321-9ce8-4a43-9c00-999eda83d73a,32229,14087,46788,NA,21271,6456,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kd6rvdf61srclbbhiiei"
2021,WAS,P,NA,5,Active,Tress Way,Tress,Way,1990-04-18,73,220,Oklahoma,Union (OK),00-0030140,16166,55e1ecbd-96c5-456e-833b-9cd3f046f3fc,26945,9832,8358,WayxTr00,15112,1506,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujajnuxovscpkjacbpya"
2021,WAS,P,NA,12,Active,Ryan Winslow,Ryan,Winslow,1994-04-30,77,215,Pittsburgh,La Salle College (PA),00-0034606,3045166,80ebeab8-891e-4a54-80ec-3f102fed7cc7,31670,12941,NA,WinsRy00,20607,5639,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prw2syis0wctb62lyvs4"
2021,WAS,QB,QB,4,Active,Taylor Heinicke,Taylor,Heinicke,1993-03-15,73,210,Old Dominion,Collins Hill (GA),00-0031800,2565969,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,28839,10179,9896,HeinTa00,17179,2711,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hik6marceggrf4cmukci"
2021,WAS,QB,QB,6,Inactive,Kyle Shurmur,Kyle,Shurmur,1996-11-06,76,225,Vanderbilt,La Salle College (PA),00-0035163,3915776,ba1032c6-bcbd-430c-afae-40898b9e83bb,32366,13663,29110,NA,21143,6269,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g1smqpjhrqvgbto7layh"
2021,WAS,QB,QB,8,Active,Kyle Allen,Kyle,Allen,1996-03-08,75,210,Houston,Desert Mountain (AZ),00-0034577,3115293,d2023f5b-f73b-43ad-a816-f10dadfdfaed,31301,12623,26152,AlleKy00,20053,5127,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e8em3pmzh60r4tayjg25"
2021,WAS,QB,NA,0,Active,Luke McCown,Luke,McCown,1981-07-12,6-4,217,Louisiana Tech,Jacksonville (TX),NA,5631,31305637-a7a6-4d38-a617-2d928a9ce425,6865,3802,NA,NA,6276,248,17,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/5631.png
2021,WAS,QB,QB,14,Inactive,Ryan Fitzpatrick,Ryan,Fitzpatrick,1982-11-24,74,221,Harvard,Highland (AZ),00-0023682,8664,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,7426,4385,2467,FitzRy00,8283,333,16,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pkhhxwplsawnhln9rsun"
2021,WAS,QB,QB,19,Active,Garrett Gilbert,Garrett,Gilbert,1991-01-01,76,221,SMU,Lake Travis (TX),00-0031395,16809,56073e7b-84ca-4d4a-a2e7-1bfc0277e8d4,27742,9776,8848,GilbGa01,16621,2229,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqn0pjemxn7hoze93kwa"
2021,WAS,RB,RB,41,Inactive,J.D. McKissic,J.D.,McKissic,1993-08-15,70,195,Arkansas State,Central (AL),00-0032602,2572861,260e8f87-1d08-4c69-8e2b-afa825c1a68a,29650,11312,11047,McKiJ.00,18464,3664,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi77vkqwrmklt5ic6lc6"
2021,WAS,RB,RB,38,Active,Wendell Smallwood,Wendell,Smallwood,1994-01-20,70,208,West Virginia,Eastern Christian Academy (MD),00-0032782,3042429,c7d0a740-fcf2-4971-b1b6-43761d984bf9,29387,10806,10787,SmalWe00,18070,3309,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r20rhl0c17ql8dtnl5kz"
2021,WAS,RB,RB,35,Active,Jonathan Williams,Jonathan,Williams,1994-02-02,72,217,Arkansas,Allen (TX),00-0032975,2980077,697200ea-cabb-40b8-aeac-e52763310306,29390,10851,10790,WillJo07,18073,3312,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lcbi4fldzrltceknjfx3"
2021,WAS,RB,RB,24,Active,Antonio Gibson,Antonio,Gibson,1998-06-23,74,220,Memphis,Eagle's Landing Christian (GA),00-0036328,4360294,c0a8a5d0-583f-457a-9d96-70027d3f69e7,32736,14639,78050,GibsAn00,21861,6945,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/un4o255q07fjcbknndwn"
2021,WAS,RB,RB,32,Active,Jaret Patterson,Jaret,Patterson,1999-12-23,68,195,Buffalo,Saint Vincent Pallotti (MD),00-0036755,NA,82996e3b-b72d-41ca-8eb1-91e462ceff85,NA,15315,77745,PattJa01,NA,7537,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v6dx1jw3sd8dcdcsvc4d"
2021,WAS,T,LT,72,Active,Charles Leno,Charles,Leno,1991-10-09,75,302,Boise State,San Leandro (CA),00-0031095,16848,40a38dc1-6355-4467-9064-07e2d063f558,27774,9631,8880,LenoCh00,16436,2112,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mf75xcgnj9ogavslg383"
2021,WAS,T,RT,77,Inactive,Saahdiq Charles,Saahdiq,Charles,1999-07-26,76,322,LSU,Madison-Ridgeland Academy (MS),00-0036334,4242230,c8fc4151-7d5b-49d3-b269-e5b2b1246736,32778,14516,59820,CharSa00,22008,6862,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ax2hkkqdpzubdyydogs8"
2021,WAS,T,LG,79,Active,Ereck Flowers,Ereck,Flowers,1994-04-25,78,330,Miami (FL),Miami Norland (FL),00-0032259,2969952,dfdbe925-912e-4eca-9a71-e38cd3c88479,28397,10263,9442,FlowEr00,16770,2314,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dui4nltkl7uzpgeiguld"
2021,WAS,T,NA,66,Active,David Steinmetz,David,Steinmetz,1995-03-01,80,321,Purdue,Grafton (MA),00-0034456,3049836,bb414aa3-f682-426b-abec-042edf34296d,31544,13270,46936,SteiDa00,20320,5683,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/trsucck1w1mzytpwktv5"
2021,WAS,T,LT,78,Active,Cornelius Lucas,Cornelius,Lucas,1991-07-18,80,327,Kansas State,Edna Karr (LA),00-0030725,17202,4c22d0dd-3f8e-4abf-84ca-7f08c046e3a5,28000,9429,9025,LucaCo01,16458,2123,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ut44v8affnzwqaeztam1"
2021,WAS,TE,TE,80,Inactive,Sammis Reyes,Sammis,Reyes,1995-10-19,77,260,Loyola (NO),North Broward Prep (FL),00-0036474,NA,3610560c-c2c1-4649-9554-ceca409ae27f,NA,15586,143769,NA,NA,7622,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hyvwh8kijwomfikvqbga"
2021,WAS,TE,TE,83,Inactive,Ricky Seals-Jones,Ricky,Seals-Jones,1995-03-15,77,243,Texas A&M,Sealy (TX),00-0033611,3051806,52735659-a294-4f64-a7f4-3591450834e5,30494,11876,12020,SealRi00,19410,4531,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qodkouwmexklezoqmcg6"
2021,WAS,TE,NA,0,Active,Kano Dillon,Kano,Dillon,NA,6-5,262,Oregon,NA,NA,NA,f0f0b2f2-14b7-497d-a9bb-a5166c65bc56,32183,NA,NA,NA,21405,6399,1,NA
2021,WAS,TE,TE,82,Inactive,Logan Thomas,Logan,Thomas,1991-07-01,78,250,Virginia Tech,Brookville (VA),00-0031260,16813,b24625a0-d402-4d59-a778-aa4b073bfe5e,27648,9323,8755,ThomLo00,16656,2251,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzubfqjw16z37rm7se0d"
2021,WAS,TE,TE,45,Inactive,Dylan Cantrell,Dylan,Cantrell,1994-06-29,75,226,Texas Tech,Whitehouse (TX),00-0034409,3052576,870e89e7-018a-466b-adff-d0fe872b3e20,31161,12920,NA,NA,19982,5103,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfjyewsygcsetrd8vrw9"
2021,WAS,TE,TE,87,Active,John Bates,John,Bates,1997-11-06,78,259,Boise State,Lebanon (OR),00-0036628,NA,3208880b-949f-4926-85eb-1940770550ea,NA,15289,42275,BateJo00,NA,7716,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uhuncx8qb6b3grbfztg8"
2021,WAS,TE,TE,88,Active,Temarrick Hemingway,Temarrick,Hemingway,1993-07-30,77,245,South Carolina State,North Myrtle Beach (SC),00-0033112,2580330,02fc59d0-8a66-431f-97fc-21fdc096eb14,29411,11009,10811,HemiTe00,18094,3333,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ikzbygp007w9gn1rofoo"
2021,WAS,TE,TE,86,Active,Tyrone Swoopes,Tyrone,Swoopes,1994-11-14,6-4,254,Texas,Whitewright (TX),00-0033742,3046705,2aa9cc15-bd17-4e53-bfcd-17a2fb1a2170,30763,12049,12267,SwooTy00,19579,4678,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezsap0lrb7u92giefiyb"
2021,WAS,WR,LWR,18,Active,Antonio Gandy-Golden,Antonio,Gandy-Golden,1998-04-11,76,223,Liberty,Paulding County (GA),00-0036340,4029893,7bb0744a-c93f-401b-9091-2a34072a40c2,32812,14568,39993,GandAn00,21742,6906,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cudxhx7a5uqtedmlwtvg"
2021,WAS,WR,LWR,1,Active,DeAndre Carter,DeAndre,Carter,1993-04-10,68,188,Sacramento State,Washington (CA),00-0031763,2580216,9ae2584a-40c1-4b30-be34-a9567659eacd,28947,10234,9859,CartDe02,17218,2750,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ntvfcvfd32hho1rkokwi"
2021,WAS,WR,LWR,84,Active,Dalton Schoen,Dalton,Schoen,1996-10-13,6-1,206,Kansas State,Blue Valley Northwest (KS),00-0035960,3916124,67b1e19a-9843-4025-a32e-184f2e0a61ce,32990,14850,NA,NA,22312,7320,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmxygebxntxiatp3ep0h"
2021,WAS,WR,SWR,15,Active,Dax Milne,Dax,Milne,1999-06-23,72,190,BYU,Bingham (UT),00-0036671,NA,cab3a948-e9a2-4b3d-b893-020836be00d2,NA,15569,84147,MilnDa00,NA,7751,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ze864mnbymqdyvcsixw2"
